filename,width,height,class,xmin,ymin,xmax,ymax
10.jpg,640,512,truck,251,460,316,512
10.jpg,640,512,truck,296,447,378,512
10.jpg,640,512,person,320,320,329,329
10.jpg,640,512,person,326,339,335,347
10.jpg,640,512,person,333,335,341,341
10.jpg,640,512,person,343,335,351,344
10.jpg,640,512,person,374,304,382,312
10.jpg,640,512,car,42,347,85,391
10.jpg,640,512,car,9,383,54,431
10.jpg,640,512,person,317,343,325,349
10.jpg,640,512,car,120,338,178,395
10.jpg,640,512,car,62,417,97,466
10.jpg,640,512,car,64,370,101,412
10.jpg,640,512,person,313,335,324,343
10.jpg,640,512,car,102,315,144,359
10.jpg,640,512,car,80,289,125,339
10.jpg,640,512,car,0,359,26,393
10.jpg,640,512,car,64,264,108,312
10.jpg,640,512,car,37,248,84,299
10.jpg,640,512,car,4,303,43,346
10.jpg,640,512,car,139,291,189,340
10.jpg,640,512,car,267,323,323,376
10.jpg,640,512,car,263,404,316,462
10.jpg,640,512,car,19,322,63,368
10.jpg,640,512,truck,102,364,202,468
10.jpg,640,512,truck,596,59,640,143
10.jpg,640,512,truck,553,26,640,127
10.jpg,640,512,truck,517,9,609,105
10.jpg,640,512,truck,425,1,570,141
10.jpg,640,512,truck,195,0,244,103
10.jpg,640,512,truck,5,220,63,286
10.jpg,640,512,truck,104,389,230,511
10.jpg,640,512,truck,170,415,256,511
10.jpg,640,512,truck,251,460,316,512
10.jpg,640,512,truck,296,447,378,512
10.jpg,640,512,person,320,320,329,329
10.jpg,640,512,person,326,339,335,347
10.jpg,640,512,person,333,335,341,341
10.jpg,640,512,person,343,335,351,344
10.jpg,640,512,person,374,304,382,312
10.jpg,640,512,car,42,347,85,391
10.jpg,640,512,car,9,383,54,431
10.jpg,640,512,person,317,343,325,349
10.jpg,640,512,car,120,338,178,395
10.jpg,640,512,car,62,417,97,466
10.jpg,640,512,car,64,370,101,412
10.jpg,640,512,person,313,335,324,343
10.jpg,640,512,car,102,315,144,359
10.jpg,640,512,car,80,289,125,339
10.jpg,640,512,car,0,359,26,393
10.jpg,640,512,car,64,264,108,312
10.jpg,640,512,car,37,248,84,299
10.jpg,640,512,car,4,303,43,346
10.jpg,640,512,car,139,291,189,340
10.jpg,640,512,car,267,323,323,376
10.jpg,640,512,car,263,404,316,462
10.jpg,640,512,car,19,322,63,368
1002.jpg,640,512,car,144,0,158,15
1002.jpg,640,512,person,161,0,165,6
1002.jpg,640,512,person,158,0,162,8
1002.jpg,640,512,person,141,0,144,8
1003.jpg,640,512,car,140,18,156,40
1003.jpg,640,512,person,158,16,161,28
1003.jpg,640,512,person,137,21,141,31
1004.jpg,640,512,person,156,34,160,44
1004.jpg,640,512,person,134,41,139,51
1004.jpg,640,512,person,172,0,175,8
1004.jpg,640,512,car,138,38,157,60
1004.jpg,640,512,car,156,4,178,26
1005.jpg,640,512,person,129,103,133,114
1005.jpg,640,512,person,149,89,155,101
1005.jpg,640,512,person,168,55,173,65
1005.jpg,640,512,car,152,61,175,83
1005.jpg,640,512,car,131,99,153,124
1006.jpg,640,512,person,168,72,172,83
1006.jpg,640,512,person,147,106,153,117
1006.jpg,640,512,person,129,121,133,132
1006.jpg,640,512,car,151,79,175,99
1006.jpg,640,512,car,130,118,152,144
1007.jpg,640,512,person,166,110,171,119
1007.jpg,640,512,person,144,141,149,151
1007.jpg,640,512,person,128,156,133,167
1007.jpg,640,512,car,148,116,174,139
1007.jpg,640,512,car,127,158,150,185
1008.jpg,640,512,person,126,175,132,187
1008.jpg,640,512,person,140,162,145,171
1008.jpg,640,512,person,164,131,168,139
1008.jpg,640,512,car,124,180,147,208
1008.jpg,640,512,car,147,136,171,160
1009.jpg,640,512,person,132,214,138,224
1009.jpg,640,512,person,120,227,126,237
1009.jpg,640,512,person,158,183,163,194
1009.jpg,640,512,car,116,238,140,268
1009.jpg,640,512,car,139,189,165,216
1009.jpg,640,512,person,132,214,138,224
1009.jpg,640,512,person,120,227,126,237
1009.jpg,640,512,person,158,183,163,194
1009.jpg,640,512,car,116,238,140,268
1009.jpg,640,512,car,139,189,165,216
1010.jpg,640,512,person,155,216,159,228
1010.jpg,640,512,person,129,246,135,256
1010.jpg,640,512,person,116,257,124,271
1010.jpg,640,512,car,135,224,156,251
1010.jpg,640,512,car,112,273,136,303
1011.jpg,640,512,person,120,331,127,341
1011.jpg,640,512,person,108,340,116,350
1011.jpg,640,512,car,127,295,152,335
1011.jpg,640,512,car,103,360,129,394
1012.jpg,640,512,person,117,379,124,387
1012.jpg,640,512,person,104,387,112,395
1012.jpg,640,512,car,100,408,126,444
1012.jpg,640,512,car,124,340,149,382
1013.jpg,640,512,person,101,430,109,439
1013.jpg,640,512,person,114,423,121,432
1013.jpg,640,512,car,121,383,146,427
1013.jpg,640,512,car,97,453,123,491
1014.jpg,640,512,person,140,496,148,506
1014.jpg,640,512,car,116,473,142,512
1014.jpg,640,512,person,140,496,148,506
1014.jpg,640,512,car,116,473,142,512
1014.jpg,640,512,person,140,496,148,506
1014.jpg,640,512,car,116,473,142,512
1014.jpg,640,512,person,140,496,148,506
1014.jpg,640,512,car,116,473,142,512
1014.jpg,640,512,person,140,496,148,506
1014.jpg,640,512,car,116,473,142,512
1014.jpg,640,512,person,140,496,148,506
1014.jpg,640,512,car,116,473,142,512
102.jpg,640,512,person,327,124,336,137
102.jpg,640,512,person,353,158,363,172
102.jpg,640,512,person,359,108,368,121
102.jpg,640,512,car,363,136,416,165
102.jpg,640,512,person,338,98,346,114
102.jpg,640,512,person,327,124,336,137
102.jpg,640,512,person,353,158,363,172
102.jpg,640,512,person,359,108,368,121
102.jpg,640,512,car,363,136,416,165
102.jpg,640,512,person,338,98,346,114
102.jpg,640,512,person,327,124,336,137
102.jpg,640,512,person,353,158,363,172
102.jpg,640,512,person,359,108,368,121
102.jpg,640,512,car,363,136,416,165
102.jpg,640,512,person,338,98,346,114
102.jpg,640,512,person,327,124,336,137
102.jpg,640,512,person,353,158,363,172
102.jpg,640,512,person,359,108,368,121
102.jpg,640,512,car,363,136,416,165
102.jpg,640,512,person,338,98,346,114
102.jpg,640,512,person,327,124,336,137
102.jpg,640,512,person,353,158,363,172
102.jpg,640,512,person,359,108,368,121
102.jpg,640,512,car,363,136,416,165
102.jpg,640,512,person,338,98,346,114
102.jpg,640,512,person,327,124,336,137
102.jpg,640,512,person,353,158,363,172
102.jpg,640,512,person,359,108,368,121
102.jpg,640,512,car,363,136,416,165
102.jpg,640,512,person,338,98,346,114
102.jpg,640,512,person,327,124,336,137
102.jpg,640,512,person,353,158,363,172
102.jpg,640,512,person,359,108,368,121
102.jpg,640,512,car,363,136,416,165
102.jpg,640,512,person,338,98,346,114
102.jpg,640,512,person,327,124,336,137
102.jpg,640,512,person,353,158,363,172
102.jpg,640,512,person,359,108,368,121
102.jpg,640,512,car,363,136,416,165
102.jpg,640,512,person,338,98,346,114
102.jpg,640,512,person,327,124,336,137
102.jpg,640,512,person,353,158,363,172
102.jpg,640,512,person,359,108,368,121
102.jpg,640,512,car,363,136,416,165
102.jpg,640,512,person,338,98,346,114
102.jpg,640,512,person,327,124,336,137
102.jpg,640,512,person,353,158,363,172
102.jpg,640,512,person,359,108,368,121
102.jpg,640,512,car,363,136,416,165
102.jpg,640,512,person,338,98,346,114
102.jpg,640,512,person,327,124,336,137
102.jpg,640,512,person,353,158,363,172
102.jpg,640,512,person,359,108,368,121
102.jpg,640,512,car,363,136,416,165
102.jpg,640,512,person,338,98,346,114
103.jpg,640,512,person,329,127,336,142
103.jpg,640,512,person,337,151,345,166
103.jpg,640,512,car,365,140,418,171
103.jpg,640,512,person,356,107,364,123
103.jpg,640,512,person,339,102,347,118
103.jpg,640,512,person,329,127,336,142
103.jpg,640,512,person,337,151,345,166
103.jpg,640,512,car,365,140,418,171
103.jpg,640,512,person,356,107,364,123
103.jpg,640,512,person,339,102,347,118
103.jpg,640,512,person,329,127,336,142
103.jpg,640,512,person,337,151,345,166
103.jpg,640,512,car,365,140,418,171
103.jpg,640,512,person,356,107,364,123
103.jpg,640,512,person,339,102,347,118
103.jpg,640,512,person,329,127,336,142
103.jpg,640,512,person,337,151,345,166
103.jpg,640,512,car,365,140,418,171
103.jpg,640,512,person,356,107,364,123
103.jpg,640,512,person,339,102,347,118
103.jpg,640,512,person,329,127,336,142
103.jpg,640,512,person,337,151,345,166
103.jpg,640,512,car,365,140,418,171
103.jpg,640,512,person,356,107,364,123
103.jpg,640,512,person,339,102,347,118
103.jpg,640,512,person,329,127,336,142
103.jpg,640,512,person,337,151,345,166
103.jpg,640,512,car,365,140,418,171
103.jpg,640,512,person,356,107,364,123
103.jpg,640,512,person,339,102,347,118
103.jpg,640,512,person,329,127,336,142
103.jpg,640,512,person,337,151,345,166
103.jpg,640,512,car,365,140,418,171
103.jpg,640,512,person,356,107,364,123
103.jpg,640,512,person,339,102,347,118
103.jpg,640,512,person,329,127,336,142
103.jpg,640,512,person,337,151,345,166
103.jpg,640,512,car,365,140,418,171
103.jpg,640,512,person,356,107,364,123
103.jpg,640,512,person,339,102,347,118
103.jpg,640,512,person,329,127,336,142
103.jpg,640,512,person,337,151,345,166
103.jpg,640,512,car,365,140,418,171
103.jpg,640,512,person,356,107,364,123
103.jpg,640,512,person,339,102,347,118
103.jpg,640,512,person,329,127,336,142
103.jpg,640,512,person,337,151,345,166
103.jpg,640,512,car,365,140,418,171
103.jpg,640,512,person,356,107,364,123
103.jpg,640,512,person,339,102,347,118
103.jpg,640,512,person,329,127,336,142
103.jpg,640,512,person,337,151,345,166
103.jpg,640,512,car,365,140,418,171
103.jpg,640,512,person,356,107,364,123
103.jpg,640,512,person,339,102,347,118
104.jpg,640,512,car,363,146,418,177
104.jpg,640,512,person,333,157,344,170
104.jpg,640,512,person,328,134,336,149
104.jpg,640,512,person,338,108,347,122
104.jpg,640,512,person,353,107,362,121
104.jpg,640,512,car,363,146,418,177
104.jpg,640,512,person,333,157,344,170
104.jpg,640,512,person,328,134,336,149
104.jpg,640,512,person,338,108,347,122
104.jpg,640,512,person,353,107,362,121
104.jpg,640,512,car,363,146,418,177
104.jpg,640,512,person,333,157,344,170
104.jpg,640,512,person,328,134,336,149
104.jpg,640,512,person,338,108,347,122
104.jpg,640,512,person,353,107,362,121
104.jpg,640,512,car,363,146,418,177
104.jpg,640,512,person,333,157,344,170
104.jpg,640,512,person,328,134,336,149
104.jpg,640,512,person,338,108,347,122
104.jpg,640,512,person,353,107,362,121
104.jpg,640,512,car,363,146,418,177
104.jpg,640,512,person,333,157,344,170
104.jpg,640,512,person,328,134,336,149
104.jpg,640,512,person,338,108,347,122
104.jpg,640,512,person,353,107,362,121
104.jpg,640,512,car,363,146,418,177
104.jpg,640,512,person,333,157,344,170
104.jpg,640,512,person,328,134,336,149
104.jpg,640,512,person,338,108,347,122
104.jpg,640,512,person,353,107,362,121
104.jpg,640,512,car,363,146,418,177
104.jpg,640,512,person,333,157,344,170
104.jpg,640,512,person,328,134,336,149
104.jpg,640,512,person,338,108,347,122
104.jpg,640,512,person,353,107,362,121
104.jpg,640,512,car,363,146,418,177
104.jpg,640,512,person,333,157,344,170
104.jpg,640,512,person,328,134,336,149
104.jpg,640,512,person,338,108,347,122
104.jpg,640,512,person,353,107,362,121
104.jpg,640,512,car,363,146,418,177
104.jpg,640,512,person,333,157,344,170
104.jpg,640,512,person,328,134,336,149
104.jpg,640,512,person,338,108,347,122
104.jpg,640,512,person,353,107,362,121
104.jpg,640,512,car,363,146,418,177
104.jpg,640,512,person,333,157,344,170
104.jpg,640,512,person,328,134,336,149
104.jpg,640,512,person,338,108,347,122
104.jpg,640,512,person,353,107,362,121
104.jpg,640,512,car,363,146,418,177
104.jpg,640,512,person,333,157,344,170
104.jpg,640,512,person,328,134,336,149
104.jpg,640,512,person,338,108,347,122
104.jpg,640,512,person,353,107,362,121
105.jpg,640,512,person,327,271,335,286
105.jpg,640,512,person,354,226,360,240
105.jpg,640,512,person,337,238,347,253
105.jpg,640,512,person,333,296,341,310
105.jpg,640,512,car,366,284,428,320
105.jpg,640,512,person,327,271,335,286
105.jpg,640,512,person,354,226,360,240
105.jpg,640,512,person,337,238,347,253
105.jpg,640,512,person,333,296,341,310
105.jpg,640,512,car,366,284,428,320
1051.jpg,640,512,person,561,15,567,26
1052.jpg,640,512,person,509,65,514,74
1052.jpg,640,512,person,514,71,519,81
1052.jpg,640,512,person,586,172,592,181
1052.jpg,640,512,car,520,41,533,65
1052.jpg,640,512,car,485,61,502,94
1053.jpg,640,512,car,457,120,471,155
1053.jpg,640,512,person,486,128,492,142
1053.jpg,640,512,person,567,236,574,246
1053.jpg,640,512,car,489,91,503,120
1053.jpg,640,512,person,479,122,484,132
1054.jpg,640,512,person,452,150,458,160
1054.jpg,640,512,car,461,116,476,145
1054.jpg,640,512,person,550,264,556,275
1054.jpg,640,512,person,459,157,465,168
1054.jpg,640,512,car,429,149,445,187
1055.jpg,640,512,car,435,145,450,177
1055.jpg,640,512,person,534,298,541,308
1055.jpg,640,512,person,434,191,440,202
1055.jpg,640,512,person,427,184,432,194
1055.jpg,640,512,car,404,182,421,225
1056.jpg,640,512,car,363,259,381,303
1056.jpg,640,512,person,512,368,519,379
1056.jpg,640,512,person,395,264,402,274
1056.jpg,640,512,person,387,257,392,266
1056.jpg,640,512,car,392,212,408,249
1057.jpg,640,512,car,346,291,362,339
1057.jpg,640,512,person,368,289,373,300
1057.jpg,640,512,person,375,297,383,308
1057.jpg,640,512,person,500,398,508,409
1057.jpg,640,512,car,373,241,387,277
1058.jpg,640,512,car,337,305,352,342
1058.jpg,640,512,person,484,458,491,465
1058.jpg,640,512,person,345,363,352,376
1058.jpg,640,512,person,337,355,343,367
1058.jpg,640,512,car,314,363,334,411
1059.jpg,640,512,person,327,393,333,401
1059.jpg,640,512,car,328,337,343,377
1059.jpg,640,512,car,306,399,325,448
1059.jpg,640,512,person,482,489,488,497
1059.jpg,640,512,person,337,400,343,410
106.jpg,640,512,person,351,386,360,399
106.jpg,640,512,person,342,386,351,401
106.jpg,640,512,person,326,430,337,444
106.jpg,640,512,person,333,459,348,475
106.jpg,640,512,car,367,443,439,482
1060.jpg,640,512,person,327,428,332,436
1060.jpg,640,512,car,326,369,343,411
1060.jpg,640,512,car,304,433,325,484
1060.jpg,640,512,person,337,435,343,444
1061.jpg,640,512,person,326,468,332,476
1061.jpg,640,512,person,335,476,343,484
1061.jpg,640,512,car,325,410,340,450
1061.jpg,640,512,car,306,474,324,511
1062.jpg,640,512,car,319,449,337,490
1062.jpg,640,512,car,319,449,337,490
1062.jpg,640,512,car,319,449,337,490
1062.jpg,640,512,car,319,449,337,490
1062.jpg,640,512,car,319,449,337,490
1062.jpg,640,512,car,319,449,337,490
1062.jpg,640,512,car,319,449,337,490
1062.jpg,640,512,car,319,449,337,490
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
107.jpg,640,512,person,343,470,351,482
107.jpg,640,512,person,350,486,365,503
1088.jpg,640,512,car,290,0,303,16
1089.jpg,640,512,car,294,16,308,39
1089.jpg,640,512,car,294,16,308,39
1090.jpg,640,512,person,298,16,302,28
1090.jpg,640,512,car,305,4,319,31
1090.jpg,640,512,car,297,43,311,67
1091.jpg,640,512,person,327,1,331,12
1091.jpg,640,512,car,295,99,311,126
1091.jpg,640,512,car,306,55,320,83
1091.jpg,640,512,person,296,71,301,81
1092.jpg,640,512,person,329,23,334,33
1092.jpg,640,512,car,295,130,312,157
1092.jpg,640,512,car,305,83,321,111
1092.jpg,640,512,person,297,100,301,111
1093.jpg,640,512,car,304,182,322,218
1093.jpg,640,512,car,294,242,310,276
1093.jpg,640,512,person,336,101,344,112
1093.jpg,640,512,person,295,207,299,215
1094.jpg,640,512,car,305,257,322,299
1094.jpg,640,512,person,345,161,353,171
1094.jpg,640,512,person,294,284,299,296
1094.jpg,640,512,car,292,323,310,361
1095.jpg,640,512,person,357,227,362,236
1095.jpg,640,512,car,304,340,324,387
1095.jpg,640,512,car,293,414,309,453
1095.jpg,640,512,person,293,372,298,381
1096.jpg,640,512,car,291,458,309,498
1096.jpg,640,512,car,304,383,323,428
1096.jpg,640,512,person,291,416,297,424
1096.jpg,640,512,person,359,261,366,271
1097.jpg,640,512,person,369,335,377,345
1097.jpg,640,512,car,303,476,323,511
1098.jpg,640,512,person,375,377,381,385
1099.jpg,640,512,person,383,460,392,468
11.jpg,640,512,truck,495,247,616,322
11.jpg,640,512,truck,0,458,120,512
11.jpg,640,512,truck,521,270,634,348
11.jpg,640,512,truck,552,304,639,389
11.jpg,640,512,truck,0,427,99,495
11.jpg,640,512,truck,197,7,295,210
11.jpg,640,512,truck,436,80,536,136
11.jpg,640,512,truck,421,112,550,181
11.jpg,640,512,truck,448,145,563,217
11.jpg,640,512,truck,394,222,578,331
11.jpg,640,512,person,219,441,229,452
11.jpg,640,512,person,213,453,219,468
11.jpg,640,512,car,2,308,49,345
11.jpg,640,512,car,21,366,67,398
11.jpg,640,512,car,32,403,86,434
11.jpg,640,512,car,9,336,58,373
11.jpg,640,512,person,239,463,247,472
11.jpg,640,512,person,222,461,236,471
11.jpg,640,512,car,169,430,214,488
11.jpg,640,512,car,68,352,103,404
11.jpg,640,512,car,0,284,34,317
11.jpg,640,512,person,275,446,286,458
11.jpg,640,512,truck,495,247,616,322
11.jpg,640,512,truck,0,458,120,512
11.jpg,640,512,truck,521,270,634,348
11.jpg,640,512,truck,552,304,639,389
11.jpg,640,512,truck,0,427,99,495
11.jpg,640,512,truck,197,7,295,210
11.jpg,640,512,truck,436,80,536,136
11.jpg,640,512,truck,421,112,550,181
11.jpg,640,512,truck,448,145,563,217
11.jpg,640,512,truck,394,222,578,331
11.jpg,640,512,person,219,441,229,452
11.jpg,640,512,person,213,453,219,468
11.jpg,640,512,car,2,308,49,345
11.jpg,640,512,car,21,366,67,398
11.jpg,640,512,car,32,403,86,434
11.jpg,640,512,car,9,336,58,373
11.jpg,640,512,person,239,463,247,472
11.jpg,640,512,person,222,461,236,471
11.jpg,640,512,car,169,430,214,488
11.jpg,640,512,car,68,352,103,404
11.jpg,640,512,car,0,284,34,317
11.jpg,640,512,person,275,446,286,458
11.jpg,640,512,truck,495,247,616,322
11.jpg,640,512,truck,0,458,120,512
11.jpg,640,512,truck,521,270,634,348
11.jpg,640,512,truck,552,304,639,389
11.jpg,640,512,truck,0,427,99,495
11.jpg,640,512,truck,197,7,295,210
11.jpg,640,512,truck,436,80,536,136
11.jpg,640,512,truck,421,112,550,181
11.jpg,640,512,truck,448,145,563,217
11.jpg,640,512,truck,394,222,578,331
11.jpg,640,512,person,219,441,229,452
11.jpg,640,512,person,213,453,219,468
11.jpg,640,512,car,2,308,49,345
11.jpg,640,512,car,21,366,67,398
11.jpg,640,512,car,32,403,86,434
11.jpg,640,512,car,9,336,58,373
11.jpg,640,512,person,239,463,247,472
11.jpg,640,512,person,222,461,236,471
11.jpg,640,512,car,169,430,214,488
11.jpg,640,512,car,68,352,103,404
11.jpg,640,512,car,0,284,34,317
11.jpg,640,512,person,275,446,286,458
11.jpg,640,512,truck,495,247,616,322
11.jpg,640,512,truck,0,458,120,512
11.jpg,640,512,truck,521,270,634,348
11.jpg,640,512,truck,552,304,639,389
11.jpg,640,512,truck,0,427,99,495
11.jpg,640,512,truck,197,7,295,210
11.jpg,640,512,truck,436,80,536,136
11.jpg,640,512,truck,421,112,550,181
11.jpg,640,512,truck,448,145,563,217
11.jpg,640,512,truck,394,222,578,331
11.jpg,640,512,person,219,441,229,452
11.jpg,640,512,person,213,453,219,468
11.jpg,640,512,car,2,308,49,345
11.jpg,640,512,car,21,366,67,398
11.jpg,640,512,car,32,403,86,434
11.jpg,640,512,car,9,336,58,373
11.jpg,640,512,person,239,463,247,472
11.jpg,640,512,person,222,461,236,471
11.jpg,640,512,car,169,430,214,488
11.jpg,640,512,car,68,352,103,404
11.jpg,640,512,car,0,284,34,317
11.jpg,640,512,person,275,446,286,458
11.jpg,640,512,truck,495,247,616,322
11.jpg,640,512,truck,0,458,120,512
11.jpg,640,512,truck,521,270,634,348
11.jpg,640,512,truck,552,304,639,389
11.jpg,640,512,truck,0,427,99,495
11.jpg,640,512,truck,197,7,295,210
11.jpg,640,512,truck,436,80,536,136
11.jpg,640,512,truck,421,112,550,181
11.jpg,640,512,truck,448,145,563,217
11.jpg,640,512,truck,394,222,578,331
11.jpg,640,512,person,219,441,229,452
11.jpg,640,512,person,213,453,219,468
11.jpg,640,512,car,2,308,49,345
11.jpg,640,512,car,21,366,67,398
11.jpg,640,512,car,32,403,86,434
11.jpg,640,512,car,9,336,58,373
11.jpg,640,512,person,239,463,247,472
11.jpg,640,512,person,222,461,236,471
11.jpg,640,512,car,169,430,214,488
11.jpg,640,512,car,68,352,103,404
11.jpg,640,512,car,0,284,34,317
11.jpg,640,512,person,275,446,286,458
11.jpg,640,512,truck,495,247,616,322
11.jpg,640,512,truck,0,458,120,512
11.jpg,640,512,truck,521,270,634,348
11.jpg,640,512,truck,552,304,639,389
11.jpg,640,512,truck,0,427,99,495
11.jpg,640,512,truck,197,7,295,210
11.jpg,640,512,truck,436,80,536,136
11.jpg,640,512,truck,421,112,550,181
11.jpg,640,512,truck,448,145,563,217
11.jpg,640,512,truck,394,222,578,331
11.jpg,640,512,person,219,441,229,452
11.jpg,640,512,person,213,453,219,468
11.jpg,640,512,car,2,308,49,345
11.jpg,640,512,car,21,366,67,398
11.jpg,640,512,car,32,403,86,434
11.jpg,640,512,car,9,336,58,373
11.jpg,640,512,person,239,463,247,472
11.jpg,640,512,person,222,461,236,471
11.jpg,640,512,car,169,430,214,488
11.jpg,640,512,car,68,352,103,404
11.jpg,640,512,car,0,284,34,317
11.jpg,640,512,person,275,446,286,458
11.jpg,640,512,truck,495,247,616,322
11.jpg,640,512,truck,0,458,120,512
11.jpg,640,512,truck,521,270,634,348
11.jpg,640,512,truck,552,304,639,389
11.jpg,640,512,truck,0,427,99,495
11.jpg,640,512,truck,197,7,295,210
11.jpg,640,512,truck,436,80,536,136
11.jpg,640,512,truck,421,112,550,181
11.jpg,640,512,truck,448,145,563,217
11.jpg,640,512,truck,394,222,578,331
11.jpg,640,512,person,219,441,229,452
11.jpg,640,512,person,213,453,219,468
11.jpg,640,512,car,2,308,49,345
11.jpg,640,512,car,21,366,67,398
11.jpg,640,512,car,32,403,86,434
11.jpg,640,512,car,9,336,58,373
11.jpg,640,512,person,239,463,247,472
11.jpg,640,512,person,222,461,236,471
11.jpg,640,512,car,169,430,214,488
11.jpg,640,512,car,68,352,103,404
11.jpg,640,512,car,0,284,34,317
11.jpg,640,512,person,275,446,286,458
11.jpg,640,512,truck,495,247,616,322
11.jpg,640,512,truck,0,458,120,512
11.jpg,640,512,truck,521,270,634,348
11.jpg,640,512,truck,552,304,639,389
11.jpg,640,512,truck,0,427,99,495
11.jpg,640,512,truck,197,7,295,210
11.jpg,640,512,truck,436,80,536,136
11.jpg,640,512,truck,421,112,550,181
11.jpg,640,512,truck,448,145,563,217
11.jpg,640,512,truck,394,222,578,331
11.jpg,640,512,person,219,441,229,452
11.jpg,640,512,person,213,453,219,468
11.jpg,640,512,car,2,308,49,345
11.jpg,640,512,car,21,366,67,398
11.jpg,640,512,car,32,403,86,434
11.jpg,640,512,car,9,336,58,373
11.jpg,640,512,person,239,463,247,472
11.jpg,640,512,person,222,461,236,471
11.jpg,640,512,car,169,430,214,488
11.jpg,640,512,car,68,352,103,404
11.jpg,640,512,car,0,284,34,317
11.jpg,640,512,person,275,446,286,458
11.jpg,640,512,truck,495,247,616,322
11.jpg,640,512,truck,0,458,120,512
11.jpg,640,512,truck,521,270,634,348
11.jpg,640,512,truck,552,304,639,389
11.jpg,640,512,truck,0,427,99,495
11.jpg,640,512,truck,197,7,295,210
11.jpg,640,512,truck,436,80,536,136
11.jpg,640,512,truck,421,112,550,181
11.jpg,640,512,truck,448,145,563,217
11.jpg,640,512,truck,394,222,578,331
11.jpg,640,512,person,219,441,229,452
11.jpg,640,512,person,213,453,219,468
11.jpg,640,512,car,2,308,49,345
11.jpg,640,512,car,21,366,67,398
11.jpg,640,512,car,32,403,86,434
11.jpg,640,512,car,9,336,58,373
11.jpg,640,512,person,239,463,247,472
11.jpg,640,512,person,222,461,236,471
11.jpg,640,512,car,169,430,214,488
11.jpg,640,512,car,68,352,103,404
11.jpg,640,512,car,0,284,34,317
11.jpg,640,512,person,275,446,286,458
11.jpg,640,512,truck,495,247,616,322
11.jpg,640,512,truck,0,458,120,512
11.jpg,640,512,truck,521,270,634,348
11.jpg,640,512,truck,552,304,639,389
11.jpg,640,512,truck,0,427,99,495
11.jpg,640,512,truck,197,7,295,210
11.jpg,640,512,truck,436,80,536,136
11.jpg,640,512,truck,421,112,550,181
11.jpg,640,512,truck,448,145,563,217
11.jpg,640,512,truck,394,222,578,331
11.jpg,640,512,person,219,441,229,452
11.jpg,640,512,person,213,453,219,468
11.jpg,640,512,car,2,308,49,345
11.jpg,640,512,car,21,366,67,398
11.jpg,640,512,car,32,403,86,434
11.jpg,640,512,car,9,336,58,373
11.jpg,640,512,person,239,463,247,472
11.jpg,640,512,person,222,461,236,471
11.jpg,640,512,car,169,430,214,488
11.jpg,640,512,car,68,352,103,404
11.jpg,640,512,car,0,284,34,317
11.jpg,640,512,person,275,446,286,458
11.jpg,640,512,truck,495,247,616,322
11.jpg,640,512,truck,0,458,120,512
11.jpg,640,512,truck,521,270,634,348
11.jpg,640,512,truck,552,304,639,389
11.jpg,640,512,truck,0,427,99,495
11.jpg,640,512,truck,197,7,295,210
11.jpg,640,512,truck,436,80,536,136
11.jpg,640,512,truck,421,112,550,181
11.jpg,640,512,truck,448,145,563,217
11.jpg,640,512,truck,394,222,578,331
11.jpg,640,512,person,219,441,229,452
11.jpg,640,512,person,213,453,219,468
11.jpg,640,512,car,2,308,49,345
11.jpg,640,512,car,21,366,67,398
11.jpg,640,512,car,32,403,86,434
11.jpg,640,512,car,9,336,58,373
11.jpg,640,512,person,239,463,247,472
11.jpg,640,512,person,222,461,236,471
11.jpg,640,512,car,169,430,214,488
11.jpg,640,512,car,68,352,103,404
11.jpg,640,512,car,0,284,34,317
11.jpg,640,512,person,275,446,286,458
11.jpg,640,512,truck,495,247,616,322
11.jpg,640,512,truck,0,458,120,512
11.jpg,640,512,truck,521,270,634,348
